Year_Record,State_Code,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments,OwnershipVn,ValidationDescription,RouteID,BMP,EMP
01/01/2022,54,Ownership,7.24,1,,,,,,2640023000000,0,7.24
01/01/2022,54,Ownership,0.28,1,,,,,,4140003670000,0,0.28
01/01/2022,54,Ownership,0.12,1,,,,,,4140003670000,0.28,0.4
01/01/2022,54,Ownership,0.18,1,,,,,,2780913000000,0,0.18
01/01/2022,54,Ownership,1.13,1,,,,,,2840044080000,0,1.13
01/01/2022,54,Ownership,0.44,11,,,,,,5060853000000,0,0.44
01/01/2022,54,Ownership,0.83,1,,,,,,2740029130000,0,0.83
01/01/2022,54,Ownership,0.65,1,,,,,,2740029130000,0.83,1.48
01/01/2022,54,Ownership,0.2,1,,,,,,2240003490000,0,0.2
01/01/2022,54,Ownership,1.06,1,,,,,,2540250060000,0,1.06
01/01/2022,54,Ownership,0.05,1,,,,,,2540250060000,1.06,1.11
01/01/2022,54,Ownership,0.78,1,,,,,,1940115040000,0,0.78
01/01/2022,54,Ownership,1.46,1,,,,,,4040040010000,0,1.46
01/01/2022,54,Ownership,0.34,1,,,,,,4040040010000,1.46,1.8
01/01/2022,54,Ownership,0.64,1,,,,,,1840033250000,0,0.64
01/01/2022,54,Ownership,0.1,1,,,,,,1340012130000,0,0.1
01/01/2022,54,Ownership,0.41,1,,,,,,2040046000000,0,0.41
01/01/2022,54,Ownership,1.889,1,,,,,,2040046000000,0.41,2.299
01/01/2022,54,Ownership,0.281,1,,,,,,2040046000000,2.299,2.58
01/01/2022,54,Ownership,0.758,1,,,,,,2040046000000,2.58,3.338
01/01/2022,54,Ownership,3.998,1,,,,,,2040046000000,3.338,7.336
01/01/2022,54,Ownership,0.004,1,,,,,,2040046000000,7.336,7.34
01/01/2022,54,Ownership,0.15,1,,,,,,2140008160000,0,0.15
01/01/2022,54,Ownership,0.18,1,,,,,,4040060260000,0,0.18
01/01/2022,54,Ownership,0.78,1,,,,,,3240027060000,0,0.78
01/01/2022,54,Ownership,0.41,4,,,,,,2870516001900,0,0.41
01/01/2022,54,Ownership,0.72,1,,,,,,3940026070000,0,0.72
01/01/2022,54,Ownership,0.22,1,,,,,,3940026070000,0.72,0.94
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940026070000,0.94,1.19
01/01/2022,54,Ownership,0.12,1,,,,,,3940026070000,1.19,1.31
01/01/2022,54,Ownership,0.12,1,,,,,,5040152130000,0,0.12
01/01/2022,54,Ownership,0.03,1,,,,,,2840020842100,0,0.03
01/01/2022,54,Ownership,0.002,1,,,,,,2340009150000,0,0.002
01/01/2022,54,Ownership,0.218,1,,,,,,2340009150000,0.002,0.22
01/01/2022,54,Ownership,3.3,11,,,,,,2860803000000,0,3.3
01/01/2022,54,Ownership,0.082,1,,,,,,0340003440000,0,0.082
01/01/2022,54,Ownership,0.37,1,,,,,,5040075070000,0,0.37
01/01/2022,54,Ownership,0.23,1,,,,,,4640013120000,0,0.23
01/01/2022,54,Ownership,0.07,1,,,,,,4640013120000,0.23,0.3
01/01/2022,54,Ownership,0.36,1,,,,,,1680932000000,0,0.36
01/01/2022,54,Ownership,0.04,1,,,,,,2840052450000,0,0.04
01/01/2022,54,Ownership,0.31,1,,,,,,2840052450000,0.04,0.35
01/01/2022,54,Ownership,1.25,1,,,,,,5040003020000,0,1.25
01/01/2022,54,Ownership,0.27,1,,,,,,3440018070000,0,0.27
01/01/2022,54,Ownership,0.18,1,,,,,,5040075280000,0,0.18
01/01/2022,54,Ownership,0.04,1,,,,,,5040075280000,0.18,0.22
01/01/2022,54,Ownership,0.95,1,,,,,,1840002210000,0,0.95
01/01/2022,54,Ownership,0.14,1,,,,,,2480901400000,0,0.14
01/01/2022,54,Ownership,2.81,1,,,,,,4840007030000,0,2.81
01/01/2022,54,Ownership,1.7,1,,,,,,4540007020000,0,1.7
01/01/2022,54,Ownership,4.24,1,,,,,,4540007020000,1.7,5.94
01/01/2022,54,Ownership,0.5,1,,,,,,0940040010000,0,0.5
01/01/2022,54,Ownership,1.29,1,,,,,,1840026060000,0,1.29
01/01/2022,54,Ownership,0.5,1,,,,,,4240032090000,0,0.5
01/01/2022,54,Ownership,0.06,1,,,,,,4240032090000,0.5,0.56
01/01/2022,54,Ownership,1.46,1,,,,,,4240032090000,0.56,2.02
01/01/2022,54,Ownership,0.15,1,,,,,,4240032090000,2.02,2.17
01/01/2022,54,Ownership,0.13,1,,,,,,2740002270000,0,0.13
01/01/2022,54,Ownership,0.04,1,,,,,,1040060670000,0,0.04
01/01/2022,54,Ownership,0.27,1,,,,,,5080928000000,0,0.27
01/01/2022,54,Ownership,0.25,1,,,,,,5540054040000,0,0.25
01/01/2022,54,Ownership,0.03,1,,,,,,2040061510000,0,0.03
01/01/2022,54,Ownership,1.75,1,,,,,,1840011030000,0,1.75
01/01/2022,54,Ownership,0.37,1,,,,,,2140013050000,0,0.37
01/01/2022,54,Ownership,0.05,1,,,,,,1740004130000,0,0.05
01/01/2022,54,Ownership,1.14,1,,,,,,2740039030000,0,1.14
01/01/2022,54,Ownership,0.1,1,,,,,,2740039030000,1.14,1.24
01/01/2022,54,Ownership,0.14,1,,,,,,2740039030000,1.24,1.38
01/01/2022,54,Ownership,0.06,1,,,,,,2740039030000,1.38,1.44
01/01/2022,54,Ownership,0.09,1,,,,,,2740039030000,1.44,1.53
01/01/2022,54,Ownership,0.18,1,,,,,,2040047110000,0,0.18
01/01/2022,54,Ownership,0.037,1,,,,,,2040047110000,0.18,0.217
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1740005240000,0,0.47
01/01/2022,54,Ownership,2.29,1,,,,,,1840009000000,0,2.29
01/01/2022,54,Ownership,2.14,1,,,,,,1840009000000,2.29,4.43
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,1840009000000,4.43,4.48
01/01/2022,54,Ownership,2.6,1,,,,,,1840009000000,4.48,7.08
01/01/2022,54,Ownership,1.28,1,,,,,,1840009000000,7.08,8.36
01/01/2022,54,Ownership,1.35,1,,,,,,4340047080000,0,1.35
01/01/2022,54,Ownership,1.14,1,,,,,,4340047080000,1.35,2.49
01/01/2022,54,Ownership,0.33,1,,,,,,4340047080000,2.49,2.82
01/01/2022,54,Ownership,0.26,1,,,,,,3140055070000,0,0.26
01/01/2022,54,Ownership,0.05,1,,,,,,0640011100000,0,0.05
01/01/2022,54,Ownership,0.34,1,,,,,,0940017010000,0,0.34
01/01/2022,54,Ownership,0.71,1,,,,,,1540016000000,0.34,1.05
01/01/2022,54,Ownership,0.076,1,,,,,,1540016000000,1.05,1.126
01/01/2022,54,Ownership,1.874,1,,,,,,1540016000000,1.126,3
01/01/2022,54,Ownership,0.12,1,,,,,,2880903360000,0,0.12
01/01/2022,54,Ownership,0.67,1,,,,,,2840025060000,0,0.67
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,5440011010000,0,0.35
01/01/2022,54,Ownership,0.23,1,,,,,,5440011010000,0.35,0.58
01/01/2022,54,Ownership,0.476,1,,,,,,5440011010000,0.58,1.056
01/01/2022,54,Ownership,0.004,1,,,,,,5440011010000,1.056,1.06
01/01/2022,54,Ownership,4.2,1,,,,,,1840038060000,0,4.2
01/01/2022,54,Ownership,1.46,1,,,,,,5440021250000,0,1.46
01/01/2022,54,Ownership,0.18,1,,,,,,2880949000000,0,0.18
01/01/2022,54,Ownership,0.5,1,,,,,,2840019580000,0,0.5
01/01/2022,54,Ownership,1.21,1,,,,,,3940009000000,0,1.21
01/01/2022,54,Ownership,0.35,1,,,,,,4040011110000,0,0.35
01/01/2022,54,Ownership,0.67,1,,,,,,2540088000000,0,0.67
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2540088000000,0.67,1.34
01/01/2022,54,Ownership,0.12,1,,,,,,2540088000000,1.34,1.46
01/01/2022,54,Ownership,0.55,1,,,,,,2540088000000,1.46,2.01
01/01/2022,54,Ownership,0.5,1,,,,,,2540088000000,2.01,2.51
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2540088000000,2.51,3.13
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2540088000000,3.13,5.32
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2540088000000,5.32,5.52
01/01/2022,54,Ownership,0.15,1,,,,,,0640010120000,0,0.15
01/01/2022,54,Ownership,1.17,1,,,,,,0140119050000,0,1.17
01/01/2022,54,Ownership,0.81,1,,,,,,0140119050000,1.17,1.98
01/01/2022,54,Ownership,0.29,1,,,,,,2240003220000,0,0.29
01/01/2022,54,Ownership,0.14,1,,,,,,36200330000EB,0,0.14
01/01/2022,54,Ownership,0.69,1,,,,,,36200330000EB,0.14,0.83
01/01/2022,54,Ownership,1.17,1,,,,,,36200330000EB,0.83,2
01/01/2022,54,Ownership,0.12,1,,,,,,36200330000EB,2,2.12
01/01/2022,54,Ownership,6.29,1,,,,,,36200330000EB,2.12,8.41
01/01/2022,54,Ownership,1.89,1,,,,,,36200330000EB,8.41,10.3
01/01/2022,54,Ownership,1.77,1,,,,,,36200330000EB,10.3,12.07
01/01/2022,54,Ownership,3.01,1,,,,,,36200330000EB,12.07,15.08
01/01/2022,54,Ownership,5.42,1,,,,,,36200330000EB,15.08,20.5
01/01/2022,54,Ownership,2.5,1,,,,,,36200330000EB,20.5,23
01/01/2022,54,Ownership,1.5,1,,,,,,36200330000EB,23,24.5
01/01/2022,54,Ownership,0.96,1,,,,,,36200330000EB,24.5,25.46
01/01/2022,54,Ownership,2.95,1,,,,,,36200330000EB,25.46,28.41
01/01/2022,54,Ownership,2.23,1,,,,,,36200330000EB,28.41,30.64
01/01/2022,54,Ownership,2.16,1,,,,,,36200330000EB,30.64,32.8
01/01/2022,54,Ownership,3.5,1,,,,,,36200330000EB,32.8,36.3
01/01/2022,54,Ownership,3.5,1,,,,,,36200330000EB,36.3,39.8
01/01/2022,54,Ownership,11.8,1,,,,,,36200330000EB,39.8,51.6
01/01/2022,54,Ownership,2.9,1,,,,,,0640042000000,0,2.9
01/01/2022,54,Ownership,1.544,1,,,,,,0640042000000,2.96,4.504
01/01/2022,54,Ownership,1.586,1,,,,,,0640042000000,4.504,6.09
01/01/2022,54,Ownership,0.301,1,,,,,,0640042000000,6.09,6.391
01/01/2022,54,Ownership,0.024,1,,,,,,0640042000000,6.391,6.415
01/01/2022,54,Ownership,0.547,1,,,,,,0640042000000,6.415,6.962
01/01/2022,54,Ownership,1.961,1,,,,,,0640042000000,6.962,8.923
01/01/2022,54,Ownership,0.427,1,,,,,,0640042000000,8.923,9.35
01/01/2022,54,Ownership,0.1,4,,,,,,5073311001900,0,0.1
01/01/2022,54,Ownership,0.14,4,,,,,,5073311001900,0.1,0.24
01/01/2022,54,Ownership,0.05,1,,,,,,1040060850000,0,0.05
01/01/2022,54,Ownership,0.12,1,,,,,,3240003350000,0,0.12
01/01/2022,54,Ownership,0.91,1,,,,,,1140119140000,0,0.91
01/01/2022,54,Ownership,0.73,1,,,,,,3880917000000,0,0.73
01/01/2022,54,Ownership,0.57,1,,,,,,3440019280000,0,0.57
01/01/2022,54,Ownership,0.22,1,,,,,,2440017080000,0,0.22
01/01/2022,54,Ownership,0.38,1,,,,,,4340009040000,0,0.38
01/01/2022,54,Ownership,0.42,1,,,,,,4340009040000,0.38,0.8
01/01/2022,54,Ownership,0.76,1,,,,,,3940066030000,0,0.76
01/01/2022,54,Ownership,0.21,1,,,,,,1640220170000,0,0.21
01/01/2022,54,Ownership,1.85,1,,,,,,2840004010000,0,1.85
01/01/2022,54,Ownership,0.39,1,,,,,,2140016020000,0,0.39
01/01/2022,54,Ownership,0.1,1,,,,,,1340092010000,0,0.1
01/01/2022,54,Ownership,0.03,1,,,,,,5540085070000,0,0.03
01/01/2022,54,Ownership,0.12,1,,,,,,5340034040000,0,0.12
01/01/2022,54,Ownership,1.92,1,,,,,,1640220050000,0,1.92
01/01/2022,54,Ownership,0.3,1,,,,,,2340017180000,0,0.3
01/01/2022,54,Ownership,0.38,1,,,,,,0680903000000,0,0.38
01/01/2022,54,Ownership,1.15,1,,,,,,3340008030000,0,1.15
01/01/2022,54,Ownership,1.72,1,,,,,,3440013060000,0,1.72
01/01/2022,54,Ownership,0.07,1,,,,,,5380916000000,0,0.07
01/01/2022,54,Ownership,0.03,1,,,,,,3240002000000,0,0.03
01/01/2022,54,Ownership,2.12,1,,,,,,3240002000000,0.03,2.15
01/01/2022,54,Ownership,0.25,1,,,,,,2040012070000,0,0.25
01/01/2022,54,Ownership,0.5,1,,,,,,2040012070000,0.25,0.75
01/01/2022,54,Ownership,0.54,1,,,,,,1740019120000,0,0.54
01/01/2022,54,Ownership,0.18,1,,,,,,1740019120000,0.54,0.72
01/01/2022,54,Ownership,0.18,1,,,,,,1740019120000,0.72,0.9
01/01/2022,54,Ownership,0.5,1,,,,,,4740219070000,0,0.5
01/01/2022,54,Ownership,1.2,1,,,,,,4740219070000,0.5,1.7
01/01/2022,54,Ownership,0.8,1,,,,,,4740219070000,1.7,2.5
01/01/2022,54,Ownership,1.5,1,,,,,,4740219070000,2.5,4
01/01/2022,54,Ownership,2.06,1,,,,,,4740219070000,4,6.06
01/01/2022,54,Ownership,0.04,1,,,,,,0140015040000,0,0.04
01/01/2022,54,Ownership,0.17,1,,,,,,2040025660000,0,0.17
01/01/2022,54,Ownership,1.19,1,,,,,,0740020090000,0,1.19
01/01/2022,54,Ownership,0.21,1,,,,,,0740020090000,1.19,1.4
01/01/2022,54,Ownership,0.05,1,,,,,,3140045150000,0,0.05
01/01/2022,54,Ownership,0.45,1,,,,,,3140045150000,0.05,0.5
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140045150000,0.5,0.61
01/01/2022,54,Ownership,0.11,1,,,,,,2340016960000,0,0.11
01/01/2022,54,Ownership,0.18,1,,,,,,2340701930000,0,0.18
01/01/2022,54,Ownership,0.03,1,,,,,,1780901530000,0,0.03
01/01/2022,54,Ownership,0.03,1,,,,,,2580901380000,0,0.03
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3940012050000,0,0.4
01/01/2022,54,Ownership,0.02,1,,,,,,3940012050000,1.04,1.06
01/01/2022,54,Ownership,0.2,1,,,,,,3940012050000,1.06,1.26
01/01/2022,54,Ownership,0.16,1,,,,,,3940012050000,1.26,1.42
01/01/2022,54,Ownership,0.08,1,,,,,,3940012050000,1.42,1.5
01/01/2022,54,Ownership,0.04,1,,,,,,3980944000000,0,0.04
01/01/2022,54,Ownership,0.21,1,,,,,,1440220140000,0,0.21
01/01/2022,54,Ownership,0.3,1,,,,,,4440021010000,0,0.3
01/01/2022,54,Ownership,0.97,1,,,,,,4440021010000,0.3,1.27
01/01/2022,54,Ownership,1.13,1,,,,,,4440021010000,1.27,2.4
01/01/2022,54,Ownership,0.11,1,,,,,,4640013280000,0,0.11
01/01/2022,54,Ownership,0.77,1,,,,,,2540018020000,0,0.77
01/01/2022,54,Ownership,6.4,1,,,,,,3440019020000,0,6.4
01/01/2022,54,Ownership,0.93,1,,,,,,2540001020000,0,0.93
01/01/2022,54,Ownership,0.88,1,,,,,,4440009060000,0,0.88
01/01/2022,54,Ownership,0.89,1,,,,,,4440009060000,0.88,1.77
01/01/2022,54,Ownership,0.48,4,,,,,,2877011001900,0,0.48
01/01/2022,54,Ownership,0.75,1,,,,,,1140119070000,0,0.75
01/01/2022,54,Ownership,0.72,1,,,,,,1140119070000,0.75,1.47
01/01/2022,54,Ownership,0.12,1,,,,,,5040007360000,0,0.12
01/01/2022,54,Ownership,0.43,1,,,,,,5040007360000,0.12,0.55
01/01/2022,54,Ownership,0.19,1,,,,,,5040007360000,0.55,0.74
01/01/2022,54,Ownership,0.054,1,,,,,,3930092000200,0,0.054
01/01/2022,54,Ownership,0.12,1,,,,,,4140103130000,0,0.12
01/01/2022,54,Ownership,6.11,1,,,,,,3930072000000,0,6.11
01/01/2022,54,Ownership,14.14,1,,,,,,3930072000000,6.3,20.44
01/01/2022,54,Ownership,0.16,4,,,,,,0577280001900,0,0.16
01/01/2022,54,Ownership,0.19,1,,,,,,3040252230000,0,0.19
01/01/2022,54,Ownership,0.06,1,,,,,,2540048090000,0,0.06
01/01/2022,54,Ownership,0.15,4,,,,,,2572508001900,0,0.15
01/01/2022,54,Ownership,0.18,4,,,,,,2572508001900,0.15,0.33
01/01/2022,54,Ownership,0.04,1,,,,,,5040052860000,0,0.04
01/01/2022,54,Ownership,0.52,1,,,,,,3880914000000,0,0.52
01/01/2022,54,Ownership,0.18,1,,,,,,5440050180000,0,0.18
01/01/2022,54,Ownership,0.13,1,,,,,,5440050180000,0.18,0.31
01/01/2022,54,Ownership,2.27,1,,,,,,3140076000000,0,2.27
01/01/2022,54,Ownership,0.91,1,,,,,,3140076000000,2.27,3.18
01/01/2022,54,Ownership,0.88,1,,,,,,3140076000000,3.24,4.12
01/01/2022,54,Ownership,1.38,1,,,,,,3140076000000,4.12,5.5
01/01/2022,54,Ownership,2.91,1,,,,,,3140076000000,5.5,8.41
01/01/2022,54,Ownership,2.986,1,,,,,,3140076000000,8.61,11.596
01/01/2022,54,Ownership,1.444,1,,,,,,3140076000000,11.596,13.04
01/01/2022,54,Ownership,0.27,1,,,,,,3140013080000,0,0.27
01/01/2022,54,Ownership,0.05,1,,,,,,1940015050000,0,0.05
01/01/2022,54,Ownership,0.98,1,,,,,,5340018060000,0,0.98
01/01/2022,54,Ownership,1.1,1,,,,,,3040252580000,0,1.1
01/01/2022,54,Ownership,1.95,1,,,,,,3140052000000,0,1.95
01/01/2022,54,Ownership,2.85,1,,,,,,1340027030000,0,2.85
01/01/2022,54,Ownership,0.08,1,,,,,,0240011380000,0,0.08
01/01/2022,54,Ownership,0.54,1,,,,,,2040036020000,0,0.54
01/01/2022,54,Ownership,0.52,1,,,,,,3140020020000,0,0.52
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3140020020000,0.52,0.57
01/01/2022,54,Ownership,0.14,1,,,,,,4180903200000,0,0.14
01/01/2022,54,Ownership,7.21,1,,,,,,2240016000000,0,7.21
01/01/2022,54,Ownership,0.092,1,,,,,,0640031030000,0,0.092
01/01/2022,54,Ownership,0.02,1,,,,,,0640031030000,0.092,0.112
01/01/2022,54,Ownership,0.899,1,,,,,,0640031030000,0.112,1.011
01/01/2022,54,Ownership,0.02,1,,,,,,0640031030000,1.011,1.031
01/01/2022,54,Ownership,0.998,1,,,,,,0640031030000,1.031,2.03
01/01/2022,54,Ownership,0.044,1,,,,,,0640031030000,2.03,2.074
01/01/2022,54,Ownership,1.116,1,,,,,,0640031030000,2.074,3.19
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0640031030000,3.19,3.29
01/01/2022,54,Ownership,0.42,1,,,,,,2740086010000,0,0.42
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,2740086010000,0.42,0.57
01/01/2022,54,Ownership,0.48,1,,,,,,2740086010000,0.57,1.05
01/01/2022,54,Ownership,1.01,1,,,,,,3640033030000,0,1.01
01/01/2022,54,Ownership,5.01,1,,,,,,3640033030000,1.01,6.02
01/01/2022,54,Ownership,0.27,1,,,,,,1530008000200,0,0.27
01/01/2022,54,Ownership,0.03,1,,,,,,0440019750000,0,0.03
01/01/2022,54,Ownership,0.4,1,,,,,,4540023040000,0,0.4
01/01/2022,54,Ownership,0.41,1,,,,,,4540023040000,0.4,0.81
01/01/2022,54,Ownership,1.0,1,,,,,,4540023040000,0.81,1.81
01/01/2022,54,Ownership,3.16,1,,,,,,4340007180000,0,3.16
01/01/2022,54,Ownership,1.783,1,,,,,,4340007180000,3.167,4.95
01/01/2022,54,Ownership,1.26,1,,,,,,4340007180000,4.95,6.21
01/01/2022,54,Ownership,0.14,1,,,,,,1040021630000,0,0.14
01/01/2022,54,Ownership,0.15,1,,,,,,4740029020000,0,0.15
01/01/2022,54,Ownership,1.39,1,,,,,,3940026680000,0,1.39
01/01/2022,54,Ownership,4.74,1,,,,,,2440012050000,0,4.74
01/01/2022,54,Ownership,0.39,1,,,,,,2440012050000,4.74,5.13
01/01/2022,54,Ownership,0.4,1,,,,,,1340021050000,0,0.4
01/01/2022,54,Ownership,0.11,1,,,,,,4180901530000,0,0.11
01/01/2022,54,Ownership,1.08,4,,,,,,1577270001900,0,1.08
01/01/2022,54,Ownership,0.31,4,,,,,,1577270001900,1.08,1.39
01/01/2022,54,Ownership,0.14,1,,,,,,31400460000WB,3.28,3.42
01/01/2022,54,Ownership,0.096,1,,,,,,2040047090000,0,0.096
01/01/2022,54,Ownership,0.004,1,,,,,,2040047090000,0.096,0.1
01/01/2022,54,Ownership,0.68,1,,,,,,0740035320000,0,0.68
01/01/2022,54,Ownership,0.31,1,,,,,,0740035320000,0.68,0.99
01/01/2022,54,Ownership,0.09,1,,,,,,5040003010000,0,0.09
01/01/2022,54,Ownership,0.59,1,,,,,,5040003010000,0.09,0.68
01/01/2022,54,Ownership,0.017,1,,,,,,3440019250200,0,0.017
01/01/2022,54,Ownership,0.05,1,,,,,,2880901920000,0,0.05
01/01/2022,54,Ownership,0.03,1,,,,,,1340037070000,0,0.03
01/01/2022,54,Ownership,2.07,1,,,,,,0740035340000,0,2.07
01/01/2022,54,Ownership,0.9,1,,,,,,2480902360000,0,0.9
01/01/2022,54,Ownership,0.15,1,,,,,,2080973000000,0,0.15
01/01/2022,54,Ownership,0.05,1,,,,,,4680906000000,0,0.05
01/01/2022,54,Ownership,0.35,1,,,,,,3140045250000,0,0.35
01/01/2022,54,Ownership,0.08,1,,,,,,5540085250000,0,0.08
01/01/2022,54,Ownership,0.3,1,,,,,,0340085090000,0,0.3
01/01/2022,54,Ownership,7.09,31,,,,,,20100770016NB,67.21,74.3
01/01/2022,54,Ownership,0.06,31,,,,,,20100770016NB,74.3,74.36
01/01/2022,54,Ownership,1.34,31,,,,,,20100770016NB,74.36,75.7
01/01/2022,54,Ownership,0.3,31,,,,,,20100770016NB,75.7,76
01/01/2022,54,Ownership,0.66,31,,,,,,20100770016NB,76,76.66
01/01/2022,54,Ownership,0.64,31,,,,,,20100770016NB,76.66,77.3
01/01/2022,54,Ownership,0.688,31,,,,,,20100770016NB,77.3,77.988
01/01/2022,54,Ownership,1.932,31,,,,,,20100770016NB,77.988,79.92
01/01/2022,54,Ownership,2.28,31,,,,,,20100770016NB,79.92,82.2
01/01/2022,54,Ownership,0.05,31,,,,,,20100770016NB,82.2,82.25
01/01/2022,54,Ownership,0.19,31,,,,,,20100770016NB,82.25,82.44
01/01/2022,54,Ownership,0.18,31,,,,,,20100770016NB,82.44,82.62
01/01/2022,54,Ownership,0.2,31,,,,,,20100770016NB,82.62,82.82
01/01/2022,54,Ownership,0.18,31,,,,,,20100770016NB,82.82,83
01/01/2022,54,Ownership,0.15,31,,,,,,20100770016NB,83,83.15
01/01/2022,54,Ownership,11.57,31,,,,,,20100770016NB,83.15,94.72
01/01/2022,54,Ownership,0.62,31,,,,,,20100770016NB,94.72,95.34
01/01/2022,54,Ownership,0.19,1,,,,,,2740002230000,0,0.19
01/01/2022,54,Ownership,0.35,1,,,,,,0340119350000,0,0.35
01/01/2022,54,Ownership,0.02,1,,,,,,0340119350000,0.35,0.37
01/01/2022,54,Ownership,0.17,1,,,,,,2340080010000,0,0.17
01/01/2022,54,Ownership,1.25,1,,,,,,1340005070000,0,1.25
01/01/2022,54,Ownership,0.43,1,,,,,,5340026020000,0,0.43
01/01/2022,54,Ownership,0.71,1,,,,,,4640016010000,0,0.71
01/01/2022,54,Ownership,0.55,1,,,,,,4140119070000,0,0.55
01/01/2022,54,Ownership,0.143,1,,,,,,2340110770000,0,0.143
01/01/2022,54,Ownership,0.069,1,,,,,,1430009000200,0,0.069
01/01/2022,54,Ownership,0.1,1,,,,,,1640259120000,0,0.1
01/01/2022,54,Ownership,0.98,1,,,,,,5340010000000,0,0.98
01/01/2022,54,Ownership,4.97,1,,,,,,5340010000000,0.98,5.95
01/01/2022,54,Ownership,0.28,1,,,,,,0740035230000,0,0.28
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,0740035230000,0.28,1.52
01/01/2022,54,Ownership,4.46,1,,,,,,3440009000000,0,4.46
01/01/2022,54,Ownership,1.01,1,,,,,,3440009000000,4.46,5.47
01/01/2022,54,Ownership,0.1,1,,,,,,2640025090000,0,0.1
01/01/2022,54,Ownership,0.4,1,,,,,,4640013200000,0,0.4
01/01/2022,54,Ownership,0.29,1,,,,,,0140017110000,0,0.29
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,4440011120000,0,0.11
01/01/2022,54,Ownership,7.48,1,,,,,,2730087000000,0,7.48
01/01/2022,54,Ownership,0.06,1,,,,,,3040003060000,0,0.06
,,,,,,,,,F_SYSTEM ValueNumeric must not be NULL AND For every F_SYSTEM record; there should be a corresponding route on ARNOLD,3040003060000,0.06,0.81
01/01/2022,54,Ownership,1.71,1,,,,,,4740015030000,0,1.71
01/01/2022,54,Ownership,0.03,1,,,,,,1740023380000,0,0.03
01/01/2022,54,Ownership,0.94,1,,,,,,2140008040000,0,0.94
01/01/2022,54,Ownership,0.02,1,,,,,,0840015140000,0,0.02
01/01/2022,54,Ownership,3.62,1,,,,,,2940018000000,0,3.62
01/01/2022,54,Ownership,0.07,1,,,,,,4540020090000,0,0.07
01/01/2022,54,Ownership,0.77,1,,,,,,3740002030000,0,0.77
01/01/2022,54,Ownership,0.42,1,,,,,,2740007050000,0,0.42
01/01/2022,54,Ownership,0.21,1,,,,,,0240011550000,0,0.21
01/01/2022,54,Ownership,0.76,1,,,,,,2040081100000,0,0.76
01/01/2022,54,Ownership,0.05,1,,,,,,1240009070000,0,0.05
01/01/2022,54,Ownership,0.47,1,,,,,,1240009070000,0.05,0.52
01/01/2022,54,Ownership,0.3,1,,,,,,2040622440000,0,0.3
01/01/2022,54,Ownership,0.46,1,,,,,,3380913000000,0,0.46
01/01/2022,54,Ownership,0.06,11,,,,,,2860807000000,0,0.06
01/01/2022,54,Ownership,1.33,1,,,,,,1040002070000,0,1.33
01/01/2022,54,Ownership,1.49,1,,,,,,0940020000000,0,1.49
01/01/2022,54,Ownership,0.81,1,,,,,,0940020000000,1.49,2.3
01/01/2022,54,Ownership,0.34,1,,,,,,0940020000000,2.3,2.64
01/01/2022,54,Ownership,1.19,1,,,,,,0940020000000,2.64,3.83
01/01/2022,54,Ownership,1.21,1,,,,,,0940020000000,3.83,5.04
01/01/2022,54,Ownership,1.5,1,,,,,,0940020000000,5.31,6.81
01/01/2022,54,Ownership,1.09,1,,,,,,0940020000000,6.81,7.9
01/01/2022,54,Ownership,1.56,1,,,,,,0940020000000,7.9,9.46
01/01/2022,54,Ownership,1.0,1,,,,,,2540033050000,0,1
01/01/2022,54,Ownership,0.8,1,,,,,,2840112030000,0,0.8
01/01/2022,54,Ownership,1.88,1,,,,,,3840219050000,0,1.88
