,Year_Record,State_Code,ROUTEID,BMP,EMP,Data_Item,Section_Length,Value_Numeric,Value_Text,Value_Date,Comments
364,01/01/2022,54,0140032020000,0.73,2.27,F_System,1.54,7,,,
365,01/01/2022,54,0140032020000,2.27,2.83,F_System,0.56,7,,,
366,01/01/2022,54,0140032020000,2.83,3.0,F_System,0.17,7,,,
367,01/01/2022,54,0140034000000,0.0,2.32,F_System,2.32,7,,,
368,01/01/2022,54,0140036000000,0.0,0.28,F_System,0.28,7,,,
369,01/01/2022,54,0140036000000,0.83,1.01,F_System,0.18,5,,,
370,01/01/2022,54,0140036000000,1.01,5.56,F_System,4.55,6,,,
371,01/01/2022,54,0140036010000,0.0,1.23,F_System,1.23,7,,,
372,01/01/2022,54,0140036020000,0.0,1.17,F_System,1.17,7,,,
373,01/01/2022,54,0140036020000,1.17,2.34,F_System,1.17,7,,,
374,01/01/2022,54,0140036020000,2.34,2.99,F_System,0.65,7,,,
375,01/01/2022,54,0140036030000,0.0,0.39,F_System,0.39,7,,,
376,01/01/2022,54,0140038010000,0.0,0.53,F_System,0.53,7,,,
377,01/01/2022,54,0140038020000,0.0,0.52,F_System,0.52,7,,,
378,01/01/2022,54,0140038040000,0.0,0.2,F_System,0.2,7,,,
379,01/01/2022,54,0140038080000,0.0,0.48,F_System,0.48,7,,,
380,01/01/2022,54,0140038090000,0.0,0.46,F_System,0.46,7,,,
381,01/01/2022,54,0140038090000,0.61,0.89,F_System,0.28,7,,,
382,01/01/2022,54,0140038110000,0.0,0.64,F_System,0.64,7,,,
383,01/01/2022,54,0140038110000,1.69,1.85,F_System,0.16,7,,,
384,01/01/2022,54,0140038120000,0.0,0.47,F_System,0.47,7,,,
385,01/01/2022,54,0140038130000,0.0,1.53,F_System,1.53,7,,,
386,01/01/2022,54,0140038130000,1.53,2.28,F_System,0.75,7,,,
387,01/01/2022,54,0140038130000,2.28,2.6,F_System,0.32,7,,,
388,01/01/2022,54,0140040000000,0.0,0.73,F_System,0.73,7,,,
389,01/01/2022,54,0140040000000,0.73,1.12,F_System,0.39,7,,,
390,01/01/2022,54,0140040000000,1.12,2.99,F_System,1.87,7,,,
391,01/01/2022,54,0140040000000,4.45,5.83,F_System,1.38,6,,,
392,01/01/2022,54,0140040010000,0.0,1.25,F_System,1.25,7,,,
393,01/01/2022,54,0140040020000,0.0,0.38,F_System,0.38,7,,,
394,01/01/2022,54,0140040030000,0.0,0.32,F_System,0.32,7,,,
395,01/01/2022,54,0140040030000,0.335,2.58,F_System,2.245,7,,,
396,01/01/2022,54,0140040040000,0.0,1.2,F_System,1.2,7,,,
397,01/01/2022,54,0140040040000,1.2,2.42,F_System,1.22,7,,,
398,01/01/2022,54,0140040050000,0.0,1.19,F_System,1.19,7,,,
399,01/01/2022,54,0140040060000,0.0,0.96,F_System,0.96,7,,,
400,01/01/2022,54,0140040070000,0.0,1.13,F_System,1.13,7,,,
401,01/01/2022,54,0140040080000,0.0,3.18,F_System,3.18,7,,,
402,01/01/2022,54,0140042000000,0.0,0.41,F_System,0.41,7,,,
403,01/01/2022,54,0140042000000,0.41,2.97,F_System,2.56,7,,,
404,01/01/2022,54,0140042010000,0.0,0.94,F_System,0.94,7,,,
405,01/01/2022,54,0140044000000,0.0,3.23,F_System,3.23,7,,,
406,01/01/2022,54,0140044010000,0.0,0.44,F_System,0.44,7,,,
407,01/01/2022,54,0140046000000,0.0,0.73,F_System,0.73,7,,,
408,01/01/2022,54,0140046000000,0.73,1.74,F_System,1.01,7,,,
409,01/01/2022,54,0140046000000,1.74,2.48,F_System,0.74,5,,,
410,01/01/2022,54,0140046010000,0.0,1.62,F_System,1.62,5,,,
411,01/01/2022,54,0140046020000,0.0,1.12,F_System,1.12,7,,,
412,01/01/2022,54,0140048000000,0.1,1.38,F_System,1.28,7,,,
413,01/01/2022,54,0140048000000,1.38,2.67,F_System,1.29,7,,,
414,01/01/2022,54,0140048010000,0.0,1.36,F_System,1.36,7,,,
415,01/01/2022,54,0140048020000,0.0,0.93,F_System,0.93,7,,,
416,01/01/2022,54,0140048020000,0.93,1.74,F_System,0.81,7,,,
417,01/01/2022,54,0140050000000,0.0,2.35,F_System,2.35,7,,,
418,01/01/2022,54,0140050000000,2.97,3.39,F_System,0.42,6,,,
419,01/01/2022,54,0140050000000,3.39,5.09,F_System,1.7,7,,,
420,01/01/2022,54,0140050030000,0.0,0.81,F_System,0.81,7,,,
421,01/01/2022,54,0140052000000,0.0,1.21,F_System,1.21,7,,,
422,01/01/2022,54,0140052000000,1.21,2.61,F_System,1.4,7,,,
423,01/01/2022,54,0140052000000,2.61,3.19,F_System,0.58,7,,,
424,01/01/2022,54,0140052000000,3.19,3.25,F_System,0.06,6,,,
425,01/01/2022,54,0140052000000,3.25,3.71,F_System,0.46,7,,,
426,01/01/2022,54,0140052000000,3.71,7.65,F_System,3.94,7,,,
427,01/01/2022,54,0140052010000,0.0,0.79,F_System,0.79,7,,,
428,01/01/2022,54,0140052020000,0.0,0.74,F_System,0.74,6,,,
429,01/01/2022,54,0140052030000,0.0,0.6,F_System,0.6,7,,,
430,01/01/2022,54,0140052040000,0.0,0.39,F_System,0.39,7,,,
431,01/01/2022,54,0140052050000,0.0,0.23,F_System,0.23,7,,,
432,01/01/2022,54,0140052060000,0.0,0.27,F_System,0.27,7,,,
433,01/01/2022,54,0140054000000,0.0,2.25,F_System,2.25,7,,,
434,01/01/2022,54,0140054000000,2.25,2.96,F_System,0.71,7,,,
435,01/01/2022,54,0140054010000,0.0,0.34,F_System,0.34,7,,,
436,01/01/2022,54,0140054020000,0.0,0.64,F_System,0.64,7,,,
437,01/01/2022,54,0140054020000,0.64,0.98,F_System,0.34,7,,,
438,01/01/2022,54,0140056000000,0.0,0.13,F_System,0.13,6,,,
439,01/01/2022,54,0140056000000,0.156,1.88,F_System,1.724,7,,,
440,01/01/2022,54,0140056010000,0.0,1.2,F_System,1.2,7,,,
441,01/01/2022,54,0140056010000,1.2,1.9,F_System,0.7,7,,,
442,01/01/2022,54,0140056020000,0.0,0.8,F_System,0.8,7,,,
443,01/01/2022,54,0140056030000,0.0,0.4,F_System,0.4,7,,,
444,01/01/2022,54,0140057010000,0.0,0.63,F_System,0.63,7,,,
445,01/01/2022,54,0140057010000,0.63,2.12,F_System,1.49,7,,,
446,01/01/2022,54,0140057020000,0.0,0.16,F_System,0.16,7,,,
447,01/01/2022,54,0140057020000,0.16,1.85,F_System,1.69,7,,,
448,01/01/2022,54,0140057040000,0.0,0.38,F_System,0.38,7,,,
449,01/01/2022,54,0140057040000,0.38,1.11,F_System,0.73,7,,,
450,01/01/2022,54,0140057040000,1.11,1.15,F_System,0.04,7,,,
451,01/01/2022,54,0140057050000,0.0,0.28,F_System,0.28,7,,,
452,01/01/2022,54,0140057060000,0.0,0.07,F_System,0.07,7,,,
453,01/01/2022,54,0140057060000,0.07,0.18,F_System,0.11,7,,,
454,01/01/2022,54,0140057060000,0.18,0.97,F_System,0.79,7,,,
455,01/01/2022,54,0140057070000,0.0,0.8,F_System,0.8,7,,,
456,01/01/2022,54,0140057070000,0.8,1.84,F_System,1.04,7,,,
457,01/01/2022,54,0140057070000,1.84,1.91,F_System,0.07,7,,,
458,01/01/2022,54,0140057080000,0.0,0.07,F_System,0.07,7,,,
459,01/01/2022,54,0140057080000,0.07,1.15,F_System,1.08,7,,,
460,01/01/2022,54,0140057080000,1.15,1.62,F_System,0.47,7,,,
461,01/01/2022,54,0140057100000,0.0,0.4,F_System,0.4,7,,,
462,01/01/2022,54,0140057100000,0.4,1.79,F_System,1.39,7,,,
463,01/01/2022,54,0140057110000,0.0,0.6,F_System,0.6,7,,,
464,01/01/2022,54,0140057110000,1.21,1.36,F_System,0.15,7,,,
465,01/01/2022,54,0140057120000,0.0,1.7,F_System,1.7,7,,,
466,01/01/2022,54,0140057130000,0.0,1.09,F_System,1.09,7,,,
467,01/01/2022,54,0140057140000,0.0,0.13,F_System,0.13,7,,,
468,01/01/2022,54,0140057140000,0.13,1.13,F_System,1.0,7,,,
469,01/01/2022,54,0140057150000,0.0,0.03,F_System,0.03,7,,,
470,01/01/2022,54,0140076020000,0.0,0.15,F_System,0.15,7,,,
471,01/01/2022,54,0140076030000,0.0,0.35,F_System,0.35,7,,,
472,01/01/2022,54,0140076040000,0.0,0.12,F_System,0.12,7,,,
473,01/01/2022,54,0140076050000,0.0,0.07,F_System,0.07,7,,,
474,01/01/2022,54,0140076060000,0.0,0.08,F_System,0.08,7,,,
475,01/01/2022,54,0140076070000,0.0,0.02,F_System,0.02,7,,,
476,01/01/2022,54,0140076080000,0.0,0.05,F_System,0.05,7,,,
477,01/01/2022,54,0140076090000,0.0,0.03,F_System,0.03,7,,,
478,01/01/2022,54,0140076090000,0.03,0.21,F_System,0.18,7,,,
479,01/01/2022,54,0140076100000,0.0,0.02,F_System,0.02,7,,,
480,01/01/2022,54,0140076110000,0.0,0.17,F_System,0.17,7,,,
481,01/01/2022,54,0140076120000,0.0,0.09,F_System,0.09,7,,,
482,01/01/2022,54,0140077010000,0.0,0.5,F_System,0.5,7,,,
483,01/01/2022,54,0140077010000,0.5,1.44,F_System,0.94,7,,,
484,01/01/2022,54,0140077020000,0.0,0.96,F_System,0.96,7,,,
485,01/01/2022,54,0140077030000,0.0,0.99,F_System,0.99,7,,,
486,01/01/2022,54,0140077040000,0.0,0.68,F_System,0.68,7,,,
487,01/01/2022,54,0140077050000,0.0,0.67,F_System,0.67,7,,,
488,01/01/2022,54,0140077050000,0.67,0.83,F_System,0.16,7,,,
489,01/01/2022,54,0140077060000,0.0,0.85,F_System,0.85,7,,,
490,01/01/2022,54,0140077070000,0.0,0.34,F_System,0.34,7,,,
491,01/01/2022,54,0140077070000,0.34,0.94,F_System,0.6,7,,,
492,01/01/2022,54,0140077080000,0.0,0.26,F_System,0.26,7,,,
493,01/01/2022,54,0140092010000,0.0,0.28,F_System,0.28,7,,,
494,01/01/2022,54,0140092010000,1.31,1.7,F_System,0.39,7,,,
495,01/01/2022,54,0140092020000,0.0,0.38,F_System,0.38,7,,,
496,01/01/2022,54,0140092020000,0.38,2.74,F_System,2.36,7,,,
497,01/01/2022,54,0140092020000,2.74,3.53,F_System,0.79,7,,,
498,01/01/2022,54,0140092030000,0.0,0.35,F_System,0.35,7,,,
499,01/01/2022,54,0140092030000,0.35,0.51,F_System,0.16,7,,,
500,01/01/2022,54,0140092030000,1.05,1.22,F_System,0.17,7,,,
501,01/01/2022,54,0140092040000,0.0,1.51,F_System,1.51,7,,,
502,01/01/2022,54,0140092040000,1.53,3.07,F_System,1.54,7,,,
503,01/01/2022,54,0140092050000,0.0,1.83,F_System,1.83,7,,,
504,01/01/2022,54,0140092080000,0.0,0.51,F_System,0.51,7,,,
505,01/01/2022,54,0140092080000,0.51,0.62,F_System,0.11,7,,,
506,01/01/2022,54,0140092080000,0.62,1.13,F_System,0.51,7,,,
507,01/01/2022,54,0140092080000,1.13,2.06,F_System,0.93,7,,,
508,01/01/2022,54,0140092120000,0.0,1.09,F_System,1.09,7,,,
509,01/01/2022,54,0140092120000,1.09,2.0,F_System,0.91,7,,,
510,01/01/2022,54,0140092120000,2.0,3.11,F_System,1.11,7,,,
511,01/01/2022,54,0140092130000,0.0,1.59,F_System,1.59,7,,,
512,01/01/2022,54,0140092140000,0.0,0.33,F_System,0.33,7,,,
513,01/01/2022,54,0140092140000,0.33,1.69,F_System,1.36,7,,,
514,01/01/2022,54,0140092150000,0.0,0.59,F_System,0.59,7,,,
515,01/01/2022,54,0140092160000,0.0,0.74,F_System,0.74,7,,,
516,01/01/2022,54,0140092170000,0.0,0.96,F_System,0.96,7,,,
517,01/01/2022,54,0140092180000,0.0,2.38,F_System,2.38,7,,,
518,01/01/2022,54,0140092180000,2.38,2.73,F_System,0.35,7,,,
519,01/01/2022,54,0140092190000,0.0,2.14,F_System,2.14,7,,,
520,01/01/2022,54,0140092200000,0.0,0.81,F_System,0.81,7,,,
521,01/01/2022,54,0140092220000,0.0,0.24,F_System,0.24,7,,,
522,01/01/2022,54,0140092230000,0.0,0.26,F_System,0.26,7,,,
523,01/01/2022,54,0140092230000,0.26,0.31,F_System,0.05,7,,,
524,01/01/2022,54,0140092240000,0.0,0.36,F_System,0.36,7,,,
525,01/01/2022,54,0140092240000,0.36,0.43,F_System,0.07,7,,,
526,01/01/2022,54,0140092250000,0.0,1.05,F_System,1.05,7,,,
527,01/01/2022,54,0140092260000,0.0,0.15,F_System,0.15,7,,,
528,01/01/2022,54,0140092270000,0.0,0.14,F_System,0.14,7,,,
529,01/01/2022,54,0140092280000,0.0,0.15,F_System,0.15,7,,,
530,01/01/2022,54,0140092290000,0.0,0.1,F_System,0.1,7,,,
531,01/01/2022,54,0140093000000,0.0,3.95,F_System,3.95,7,,,
532,01/01/2022,54,0140093010000,0.0,0.13,F_System,0.13,7,,,
533,01/01/2022,54,0140093010000,0.13,0.31,F_System,0.18,7,,,
534,01/01/2022,54,0140093010000,1.01,1.22,F_System,0.21,7,,,
535,01/01/2022,54,0140093020000,0.69,0.79,F_System,0.1,7,,,
536,01/01/2022,54,0140119010000,0.0,0.07,F_System,0.07,7,,,
537,01/01/2022,54,0140119020000,0.0,0.22,F_System,0.22,7,,,
538,01/01/2022,54,0140119030000,0.0,0.27,F_System,0.27,7,,,
539,01/01/2022,54,0140119040000,0.0,0.14,F_System,0.14,7,,,
540,01/01/2022,54,0140119040000,0.14,1.02,F_System,0.88,7,,,
541,01/01/2022,54,0140119040000,1.02,1.34,F_System,0.32,7,,,
542,01/01/2022,54,0140119050000,0.0,1.17,F_System,1.17,7,,,
543,01/01/2022,54,0140119050000,1.17,1.98,F_System,0.81,7,,,
544,01/01/2022,54,0140119060000,0.0,0.94,F_System,0.94,7,,,
545,01/01/2022,54,0140119080000,0.0,0.14,F_System,0.14,7,,,
546,01/01/2022,54,0140119080000,0.14,0.56,F_System,0.42,7,,,
547,01/01/2022,54,0140119090000,0.0,1.65,F_System,1.65,7,,,
548,01/01/2022,54,0140119110000,0.0,0.81,F_System,0.81,7,,,
549,01/01/2022,54,0140119120000,0.0,0.96,F_System,0.96,7,,,
550,01/01/2022,54,0140119130000,0.0,0.99,F_System,0.99,7,,,
551,01/01/2022,54,0140119140000,0.0,0.1,F_System,0.1,7,,,
552,01/01/2022,54,0140119150000,0.0,1.32,F_System,1.32,7,,,
553,01/01/2022,54,0140119160000,0.0,0.84,F_System,0.84,7,,,
554,01/01/2022,54,0140119160000,0.84,0.97,F_System,0.13,7,,,
555,01/01/2022,54,0140119170000,0.0,0.33,F_System,0.33,7,,,
556,01/01/2022,54,0140119180000,0.0,0.97,F_System,0.97,7,,,
557,01/01/2022,54,0140119180000,0.97,1.23,F_System,0.26,7,,,
558,01/01/2022,54,0140119190000,0.0,0.5,F_System,0.5,7,,,
559,01/01/2022,54,0140119210000,0.0,0.27,F_System,0.27,7,,,
560,01/01/2022,54,0140119220000,0.0,0.4,F_System,0.4,7,,,
561,01/01/2022,54,0140119230000,0.0,0.3,F_System,0.3,7,,,
562,01/01/2022,54,0140119240000,0.0,0.3,F_System,0.3,7,,,
563,01/01/2022,54,0140119250000,0.0,0.3,F_System,0.3,7,,,
564,01/01/2022,54,0140119260000,0.0,0.25,F_System,0.25,7,,,
565,01/01/2022,54,0140119280000,0.0,0.12,F_System,0.12,7,,,
566,01/01/2022,54,0140119290000,0.0,0.09,F_System,0.09,7,,,
567,01/01/2022,54,0140119300000,0.0,0.12,F_System,0.12,7,,,
568,01/01/2022,54,0140119310000,0.0,0.11,F_System,0.11,7,,,
569,01/01/2022,54,0140119320000,0.0,0.11,F_System,0.11,7,,,
570,01/01/2022,54,0140119330000,0.0,0.11,F_System,0.11,7,,,
571,01/01/2022,54,0140119340000,0.0,0.08,F_System,0.08,7,,,
572,01/01/2022,54,0140250010000,0.0,2.74,F_System,2.74,7,,,
573,01/01/2022,54,0140250020000,0.0,1.33,F_System,1.33,7,,,
574,01/01/2022,54,0140250020000,1.33,1.92,F_System,0.59,7,,,
575,01/01/2022,54,0140250030000,0.0,1.56,F_System,1.56,7,,,
576,01/01/2022,54,0140250030000,1.56,1.89,F_System,0.33,7,,,
577,01/01/2022,54,0140250040000,0.0,0.24,F_System,0.24,7,,,
578,01/01/2022,54,0140250040000,0.32,0.48,F_System,0.16,7,,,
579,01/01/2022,54,0140250040000,0.48,1.25,F_System,0.77,7,,,
580,01/01/2022,54,0140250040000,1.25,2.35,F_System,1.1,7,,,
581,01/01/2022,54,0140250050000,0.0,2.27,F_System,2.27,7,,,
582,01/01/2022,54,0140250060000,0.0,0.66,F_System,0.66,7,,,
583,01/01/2022,54,0140250060000,0.66,2.11,F_System,1.45,7,,,
584,01/01/2022,54,0140250060000,2.11,2.56,F_System,0.45,7,,,
585,01/01/2022,54,0140250060000,2.56,2.66,F_System,0.1,7,,,
586,01/01/2022,54,0140250080000,0.0,0.5,F_System,0.5,7,,,
587,01/01/2022,54,0140250080000,0.5,1.26,F_System,0.76,7,,,
588,01/01/2022,54,0140250080000,1.26,1.68,F_System,0.42,7,,,
589,01/01/2022,54,0140250080000,1.68,1.9,F_System,0.22,7,,,
590,01/01/2022,54,0140250080000,1.9,2.87,F_System,0.97,7,,,
591,01/01/2022,54,0140250090000,0.0,0.39,F_System,0.39,7,,,
592,01/01/2022,54,0140250090000,0.75,2.04,F_System,1.29,7,,,
593,01/01/2022,54,0140250100000,0.0,1.08,F_System,1.08,7,,,
594,01/01/2022,54,0140250110000,0.0,1.08,F_System,1.08,7,,,
595,01/01/2022,54,0140250120000,0.0,0.56,F_System,0.56,7,,,
596,01/01/2022,54,0140250130000,0.0,0.51,F_System,0.51,7,,,
597,01/01/2022,54,0140250140000,0.0,0.26,F_System,0.26,7,,,
598,01/01/2022,54,0140250150000,0.0,0.48,F_System,0.48,7,,,
599,01/01/2022,54,0140250160000,0.0,0.27,F_System,0.27,7,,,
600,01/01/2022,54,0140250170000,0.0,0.23,F_System,0.23,7,,,
601,01/01/2022,54,0140250180000,0.0,0.42,F_System,0.42,7,,,
602,01/01/2022,54,0140250190000,0.0,0.33,F_System,0.33,7,,,
603,01/01/2022,54,0140250200000,0.0,0.07,F_System,0.07,7,,,
604,01/01/2022,54,0140250210000,0.0,0.12,F_System,0.12,7,,,
605,01/01/2022,54,0140250220000,0.0,0.06,F_System,0.06,7,,,
606,01/01/2022,54,0140250230000,0.0,0.06,F_System,0.06,7,,,
607,01/01/2022,54,0140250240000,0.0,0.08,F_System,0.08,7,,,
608,01/01/2022,54,0140250250000,0.0,0.22,F_System,0.22,7,,,
609,01/01/2022,54,0140250260000,0.0,0.04,F_System,0.04,7,,,
610,01/01/2022,54,0140250270000,0.0,0.272,F_System,0.272,7,,,
611,01/01/2022,54,0140250270000,0.3,0.8,F_System,0.5,7,,,
612,01/01/2022,54,0140250280000,0.0,0.14,F_System,0.14,7,,,
613,01/01/2022,54,0140250290000,0.0,0.37,F_System,0.37,7,,,
614,01/01/2022,54,0140250300000,0.0,0.05,F_System,0.05,7,,,
615,01/01/2022,54,0140250310000,0.0,0.14,F_System,0.14,7,,,
616,01/01/2022,54,0140250320000,0.0,0.09,F_System,0.09,7,,,
617,01/01/2022,54,0140250330000,0.0,0.49,F_System,0.49,7,,,
618,01/01/2022,54,0140250350000,0.0,0.055,F_System,0.055,7,,,
619,01/01/2022,54,0140250370000,0.0,0.03,F_System,0.03,7,,,
620,01/01/2022,54,0140250380000,0.0,0.05,F_System,0.05,7,,,
621,01/01/2022,54,0140250390000,0.0,0.23,F_System,0.23,7,,,
622,01/01/2022,54,0160801000000,0.0,0.54,F_System,0.54,7,,,
623,01/01/2022,54,0160801000000,0.54,1.89,F_System,1.35,7,,,
624,01/01/2022,54,0160802000000,0.0,1.35,F_System,1.35,7,,,
625,01/01/2022,54,0160803000000,0.0,0.34,F_System,0.34,7,,,
626,01/01/2022,54,0160804000000,0.0,0.12,F_System,0.12,7,,,
627,01/01/2022,54,0160805000000,0.0,0.44,F_System,0.44,7,,,
628,01/01/2022,54,0160806000000,0.0,0.22,F_System,0.22,7,,,
629,01/01/2022,54,0160813000000,0.0,0.04,F_System,0.04,7,,,
630,01/01/2022,54,0160814000000,0.0,0.14,F_System,0.14,7,,,
631,01/01/2022,54,0160815000000,0.0,1.07,F_System,1.07,7,,,
632,01/01/2022,54,0160816000000,0.0,0.05,F_System,0.05,7,,,
633,01/01/2022,54,0160817000000,0.0,0.34,F_System,0.34,7,,,
634,01/01/2022,54,0160818000000,0.0,0.03,F_System,0.03,7,,,
635,01/01/2022,54,0180901000000,0.0,0.09,F_System,0.09,7,,,
636,01/01/2022,54,0180902000000,0.0,0.08,F_System,0.08,7,,,
637,01/01/2022,54,0180903000000,0.0,0.07,F_System,0.07,7,,,
638,01/01/2022,54,0180904000000,0.0,0.84,F_System,0.84,7,,,
639,01/01/2022,54,0180905000000,0.0,0.08,F_System,0.08,7,,,
640,01/01/2022,54,0180906000000,0.0,0.12,F_System,0.12,7,,,
641,01/01/2022,54,0180907000000,0.0,0.25,F_System,0.25,7,,,
642,01/01/2022,54,0180908000000,0.0,0.2,F_System,0.2,7,,,
643,01/01/2022,54,0180909000000,0.0,0.09,F_System,0.09,7,,,
644,01/01/2022,54,0180910000000,0.0,0.4,F_System,0.4,7,,,
645,01/01/2022,54,0180911000000,0.0,0.22,F_System,0.22,7,,,
646,01/01/2022,54,0180912000000,0.0,0.22,F_System,0.22,7,,,
647,01/01/2022,54,0180913000000,0.0,0.22,F_System,0.22,7,,,
648,01/01/2022,54,0180914000000,0.0,0.22,F_System,0.22,7,,,
649,01/01/2022,54,0180915000000,0.0,0.22,F_System,0.22,7,,,
650,01/01/2022,54,0180916000000,0.0,0.12,F_System,0.12,7,,,
651,01/01/2022,54,0180918000000,0.0,0.06,F_System,0.06,7,,,
652,01/01/2022,54,0180920000000,0.0,0.1,F_System,0.1,7,,,
653,01/01/2022,54,0180921000000,0.0,0.1,F_System,0.1,7,,,
654,01/01/2022,54,0180922000000,0.0,0.43,F_System,0.43,7,,,
655,01/01/2022,54,0180923000000,0.0,0.19,F_System,0.19,7,,,
656,01/01/2022,54,0180925000000,0.0,0.23,F_System,0.23,7,,,
657,01/01/2022,54,0180926000000,0.0,1.24,F_System,1.24,7,,,
658,01/01/2022,54,02100810000NB,0.0,11.3,F_System,11.3,1,,,
659,01/01/2022,54,02100810000NB,11.3,11.4,F_System,0.1,1,,,
660,01/01/2022,54,02100810000NB,11.4,23.0,F_System,11.6,1,,,
661,01/01/2022,54,02100810000NB,23.0,23.6,F_System,0.6,1,,,
662,01/01/2022,54,02100810000NB,23.6,23.7,F_System,0.1,1,,,
663,01/01/2022,54,02100810000NB,23.7,23.8,F_System,0.1,1,,,
664,01/01/2022,54,02100810000NB,23.8,25.4,F_System,1.6,1,,,
665,01/01/2022,54,02100810000NB,25.4,25.9,F_System,0.5,1,,,
666,01/01/2022,54,02100810000NB,25.9,26.0,F_System,0.1,1,,,
667,01/01/2022,54,02100810000SB,0.0,11.3,F_System,11.3,1,,,
668,01/01/2022,54,02100810000SB,11.3,11.4,F_System,0.1,1,,,
669,01/01/2022,54,02100810000SB,11.4,23.0,F_System,11.6,1,,,
670,01/01/2022,54,02100810000SB,23.0,23.6,F_System,0.6,1,,,
671,01/01/2022,54,02100810000SB,23.6,23.7,F_System,0.1,1,,,
672,01/01/2022,54,02100810000SB,23.7,23.8,F_System,0.1,1,,,
673,01/01/2022,54,02100810000SB,23.8,25.4,F_System,1.6,1,,,
674,01/01/2022,54,02100810000SB,25.4,25.9,F_System,0.5,1,,,
675,01/01/2022,54,02100810000SB,25.9,26.0,F_System,0.1,1,,,
676,01/01/2022,54,02100810017NB0005A,0.0,0.245,F_System,0.245,1,,,
677,01/01/2022,54,02100810017NB0005B,0.0,0.188,F_System,0.188,1,,,
678,01/01/2022,54,02100810017NB0008A,0.0,0.271,F_System,0.271,1,,,
679,01/01/2022,54,02100810017NB0008B,0.0,0.298,F_System,0.298,1,,,
680,01/01/2022,54,02100810017NB0012A,0.0,0.213,F_System,0.213,1,,,
681,01/01/2022,54,02100810017NB0012B,0.0,0.334,F_System,0.334,1,,,
682,01/01/2022,54,02100810017NB0013A,0.0,0.278,F_System,0.278,1,,,
683,01/01/2022,54,02100810017NB0013B,0.0,0.285,F_System,0.285,1,,,
684,01/01/2022,54,02100810017NB0014A,0.0,0.234,F_System,0.234,1,,,
685,01/01/2022,54,02100810017NB0014B,0.0,0.238,F_System,0.238,1,,,
686,01/01/2022,54,02100810017NB0016A,0.0,0.362,F_System,0.362,1,,,
687,01/01/2022,54,02100810017NB0016B,0.0,0.557,F_System,0.557,1,,,
688,01/01/2022,54,02100810017NB0016E,0.0,0.377,F_System,0.377,1,,,
689,01/01/2022,54,02100810017NB0016F,0.0,0.325,F_System,0.325,1,,,
690,01/01/2022,54,02100810017NB0020A,0.0,0.248,F_System,0.248,1,,,
691,01/01/2022,54,02100810017NB0020B,0.0,0.288,F_System,0.288,1,,,
692,01/01/2022,54,02100810017NB0020E,0.0,0.021,F_System,0.021,1,,,
693,01/01/2022,54,02100810017NB0023A,0.0,0.273,F_System,0.273,1,,,
694,01/01/2022,54,02100810017NB0023B,0.0,0.389,F_System,0.389,1,,,
695,01/01/2022,54,02100810017SB0005C,0.0,0.223,F_System,0.223,1,,,
696,01/01/2022,54,02100810017SB0005D,0.0,0.221,F_System,0.221,1,,,
697,01/01/2022,54,02100810017SB0008C,0.0,0.306,F_System,0.306,1,,,
698,01/01/2022,54,02100810017SB0008D,0.0,0.298,F_System,0.298,1,,,
699,01/01/2022,54,02100810017SB0012C,0.0,0.274,F_System,0.274,1,,,
700,01/01/2022,54,02100810017SB0012D,0.0,0.219,F_System,0.219,1,,,
701,01/01/2022,54,02100810017SB0013C,0.0,0.29,F_System,0.29,1,,,
702,01/01/2022,54,02100810017SB0013D,0.0,0.252,F_System,0.252,1,,,
703,01/01/2022,54,02100810017SB0014C,0.0,0.265,F_System,0.265,1,,,
704,01/01/2022,54,02100810017SB0014D,0.0,0.053,F_System,0.053,1,,,
705,01/01/2022,54,02100810017SB0014D,0.053,0.1,F_System,0.047,1,,,
706,01/01/2022,54,02100810017SB0014D,0.1,0.273,F_System,0.173,1,,,
707,01/01/2022,54,02100810017SB0016C,0.0,0.529,F_System,0.529,1,,,
708,01/01/2022,54,02100810017SB0016D,0.0,0.511,F_System,0.511,1,,,
709,01/01/2022,54,02100810017SB0016G,0.0,0.37,F_System,0.37,1,,,
710,01/01/2022,54,02100810017SB0016H,0.0,0.345,F_System,0.345,1,,,
711,01/01/2022,54,02100810017SB0020C,0.0,0.238,F_System,0.238,1,,,
712,01/01/2022,54,02100810017SB0020D,0.0,0.253,F_System,0.253,1,,,
713,01/01/2022,54,02100810017SB0020H,0.0,0.029,F_System,0.029,1,,,
714,01/01/2022,54,02100810017SB0023C,0.0,0.283,F_System,0.283,1,,,
715,01/01/2022,54,02100810017SB0023D,0.0,0.412,F_System,0.412,1,,,
716,01/01/2022,54,02100810017SB0023H,0.0,0.032,F_System,0.032,1,,,
717,01/01/2022,54,02200110000NB,0.0,13.26,F_System,13.26,4,,,
718,01/01/2022,54,02200110000NB,13.26,14.81,F_System,1.55,3,,,
719,01/01/2022,54,02200110000NB,14.81,26.16,F_System,11.35,4,,,
720,01/01/2022,54,02200110000SB,0.0,13.26,F_System,13.26,4,,,
721,01/01/2022,54,02200110000SB,13.26,14.81,F_System,1.55,3,,,
722,01/01/2022,54,02200110000SB,14.81,26.16,F_System,11.35,4,,,
723,01/01/2022,54,02200110004NB,0.0,0.03,F_System,0.03,4,,,
724,01/01/2022,54,02200110006EB,0.0,0.03,F_System,0.03,4,,,
